t,dual_CO2_Liq,p_CO2_Liq,dual_Electricity,p_Electricity,comp_in_CO2_Liq,comp_in_Electricity,comp_out_CO2_Comp,wedge_0.07_p_el,store_volume,store_charge_Fuelusetotal,store_discharge,dual_storage_balance_lambda,dual_soc_max_mu,dual_terminal_soc_nu,comp_on,store_charge_on,store_discharge_on,any_activity,idle_but_priced
T5713,-71.81879351382149,71.81879351382149,-35.26,35.26,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4682,,,,,,,True,False,False,True,False
T5714,-71.81879351382149,71.81879351382149,-35.26,35.26,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4682,,,,,,,True,False,False,True,False
T5715,-71.81879351382149,71.81879351382149,-35.26,35.26,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4682,,,,,,,True,False,False,True,False
T5716,-71.81879351382149,71.81879351382149,-35.26,35.26,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4682,,,,,,,True,False,False,True,False
T5717,-72.05226498285651,72.05226498285651,-35.91,35.91,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.5137,,,,,,,True,False,False,True,False
T5718,-75.39988666194334,75.39988666194334,-45.23,45.23,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.1661,,,,,,,True,False,False,True,False
T5719,0.0,-0.0,-56.76,56.76,0.0,0.0,0.0,3.9732000000000003,,,,,,,False,False,False,False,False
T5720,0.0,-0.0,-45.15,45.15,0.0,0.0,0.0,3.1605000000000003,,,,,,,False,False,False,False,False
T5721,0.0,-0.0,-45.15,45.15,0.0,0.0,0.0,3.1605000000000003,,,,,,,False,False,False,False,False
T5722,0.0,-0.0,-45.15,45.15,0.0,0.0,0.0,3.1605000000000003,,,,,,,False,False,False,False,False
T5723,0.0,-0.0,-45.15,45.15,0.0,0.0,0.0,3.1605000000000003,,,,,,,False,False,False,False,False
T5724,-75.37115171190825,75.37115171190825,-45.15,45.15,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.1605000000000003,,,,,,,True,False,False,True,False
T5725,-75.37115171190825,75.37115171190825,-45.15,45.15,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1605000000000003,,,,,,,True,False,False,True,False
T5726,-75.37115171190825,75.37115171190825,-45.15,45.15,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1605000000000003,,,,,,,True,False,False,True,False
T5727,-75.37115171190825,75.37115171190825,-45.15,45.15,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1605000000000003,,,,,,,True,False,False,True,False
T5728,-76.42356925694305,76.42356925694305,-48.08,48.08,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.3656,,,,,,,True,False,False,True,False
T5729,0.0,-0.0,-45.15,45.15,0.0,0.0,0.0,3.1605000000000003,,,,,,,False,False,False,False,False
T5730,0.0,-0.0,-45.15,45.15,0.0,0.0,0.0,3.1605000000000003,,,,,,,False,False,False,False,False
T5731,0.0,-0.0,-63.43,63.43,0.0,0.0,0.0,4.4401,,,,,,,False,False,False,False,False
T5732,0.0,-0.0,-43.6225235892692,43.6225235892692,0.0,0.0,0.0,3.0535766512488443,,,,,,,False,False,False,False,False
T5733,0.0,-0.0,-43.6225235892692,43.6225235892692,0.0,0.0,0.0,3.0535766512488443,,,,,,,False,False,False,False,False
T5734,-75.74111419360992,75.74111419360992,-46.18,46.18,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.2326,,,,,,,True,False,False,True,False
T5735,-74.82250223263185,74.82250223263185,-43.6225235892692,43.6225235892692,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.0535766512488443,,,,,,,True,False,False,True,False
T5736,-74.82250223263185,74.82250223263185,-43.6225235892692,43.6225235892692,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.0535766512488443,,,,,,,True,False,False,True,False
T5737,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
