t,dual_CO2_Liq,p_CO2_Liq,dual_Electricity,p_Electricity,comp_in_CO2_Liq,comp_in_Electricity,comp_out_CO2_Comp,wedge_0.07_p_el,store_volume,store_charge_Fuelusetotal,store_discharge,dual_storage_balance_lambda,dual_soc_max_mu,dual_terminal_soc_nu,comp_on,store_charge_on,store_discharge_on,any_activity,idle_but_priced
T6540,-6.621210000000022,6.621210000000022,-11.82,11.82,1.6324583333333331,0.11427208333333333,1.6324583333333331,0.8274000000000001,23.827669230770354,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6541,-6.621210000000022,6.621210000000022,-12.99,12.99,1.6324583333333331,0.11427208333333333,1.6324583333333331,0.9093000000000001,23.828169230770353,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6542,-6.621210000000022,6.621210000000022,-6.9,6.9,1.6324583333333331,0.11427208333333333,1.6324583333333331,0.4830000000000001,23.828669230770352,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6543,-6.621210000000022,6.621210000000022,-25.32,25.32,1.6324583333333331,0.11427208333333333,1.6324583333333331,1.7724000000000002,23.82916923077035,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6544,-6.621210000000022,6.621210000000022,-26.62,26.62,1.6324583333333331,0.11427208333333333,1.6324583333333331,1.8634000000000002,23.82966923077035,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6545,-6.621210000000022,6.621210000000022,-41.39,41.39,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.8973000000000004,23.83016923077035,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6546,-6.621210000000022,6.621210000000022,-34.83,34.83,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4381,23.830669230770347,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6547,-6.621210000000022,6.621210000000022,-35.13,35.13,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4591000000000003,23.831169230770346,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6548,-6.621210000000022,6.621210000000022,-35.03,35.03,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4521,23.831669230770345,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6549,-6.621210000000022,6.621210000000022,-34.38,34.38,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.4066000000000005,23.832169230770344,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6550,-6.621210000000022,6.621210000000022,-33.67,33.67,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.3569000000000004,23.832669230770342,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6551,-6.621210000000022,6.621210000000022,-32.2,32.2,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.2540000000000004,23.83316923077034,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6552,-6.621210000000022,6.621210000000022,-32.08,32.08,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.2456,23.83366923077034,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6553,-6.621210000000022,6.621210000000022,-31.26,31.26,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.1882,23.83416923077034,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6554,-6.621210000000022,6.621210000000022,-30.13,30.13,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.1091,23.834669230770338,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6555,-6.621210000000022,6.621210000000022,-30.2,30.2,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.1140000000000003,23.835169230770337,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6556,-6.621210000000022,6.621210000000022,-30.13,30.13,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.1091,23.835669230770336,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6557,-6.621210000000022,6.621210000000022,-33.01,33.01,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.3107,23.836169230770334,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6558,-6.621210000000022,6.621210000000022,-47.47,47.47,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.3229,24.816144230770334,0.9799749999999997,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6559,-6.621210000000022,6.621210000000022,-50.98,50.98,0.0,0.0,0.0,3.5686,24.816144230770334,0.0,0.0,6.621210000000022,0.0,-5.4713110823311695,False,False,False,False,True
T6560,-6.621210000000022,6.621210000000022,-51.05,51.05,0.0,0.0,0.0,3.5735,24.816144230770334,0.0,0.0,6.621210000000022,0.0,-5.4713110823311695,False,False,False,False,True
T6561,-6.621210000000022,6.621210000000022,-49.63,49.63,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.4741000000000004,24.163160897437,0.0,0.6529833333333334,6.621210000000022,0.0,-5.4713110823311695,True,False,True,True,False
T6562,-6.621210000000022,6.621210000000022,-46.86,46.86,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.2802000000000002,24.163660897436998,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6563,-6.621210000000022,6.621210000000022,-44.92,44.92,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1444000000000005,24.164160897436997,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6564,-6.621210000000022,6.621210000000022,-42.17,42.17,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.9519,24.164660897436995,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6565,-6.621210000000022,6.621210000000022,-41.04,41.04,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.8728000000000002,24.165160897436994,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6566,-6.621210000000022,6.621210000000022,-39.49,39.49,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.7643000000000004,24.165660897436993,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6567,-6.621210000000022,6.621210000000022,-39.49,39.49,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.7643000000000004,24.166160897436992,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6568,-6.621210000000022,6.621210000000022,-42.88,42.88,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.0016000000000003,24.16666089743699,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6569,-6.621210000000022,6.621210000000022,-48.2,48.2,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.3740000000000006,25.14663589743699,0.9799749999999997,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6570,-6.621210000000022,6.621210000000022,-50.16,50.16,0.0,0.0,0.0,3.5112,25.14663589743699,0.0,0.0,6.621210000000022,0.0,-5.4713110823311695,False,False,False,False,True
T6571,-6.621210000000022,6.621210000000022,-54.99,54.99,0.0,0.0,0.0,3.8493000000000004,25.14663589743699,0.0,0.0,6.621210000000022,0.0,-5.4713110823311695,False,False,False,False,True
