t,comp_out,dual_CO2_Liq,dual_CO2_Comp,dual_Electricity,p_CO2_Liq,p_CO2_Comp,p_Electricity,alpha_CO2_Liq_per_CO2_Comp,alpha_Electricity_per_CO2_Comp,p_CO2_Comp_pred,pred_error
T0034,1.6324583333333331,-148.24245345205495,-152.44315345205496,-60.01,148.24245345205495,152.44315345205496,60.01,1.0,0.07,152.44315345205496,0.0
T0035,1.6324583333333331,-151.863057156475,-156.769357156475,-70.09,151.863057156475,156.769357156475,70.09,1.0,0.07,156.769357156475,0.0
T0036,1.6324583333333331,-150.48737142354554,-155.12557142354555,-66.26,150.48737142354554,155.12557142354555,66.26,1.0,0.07,155.12557142354555,0.0
T0037,1.6324583333333331,-149.86956999779133,-154.38736999779132,-64.54,149.86956999779133,154.38736999779132,64.54,1.0,0.07,154.38736999779132,0.0
T0038,1.6324583333333331,-148.36816885845843,-152.59336885845843,-60.36,148.36816885845843,152.59336885845843,60.36,1.0,0.07,152.59336885845843,0.0
T0039,1.6324583333333331,-148.36816885845843,-152.59336885845843,-60.36,148.36816885845843,152.59336885845843,60.36,1.0,0.07,152.59336885845843,0.0
T0040,1.6324583333333331,-153.62307284612365,-158.87237284612365,-74.99,153.62307284612365,158.87237284612365,74.99,1.0,0.07,158.87237284612365,0.0
T0041,1.6324583333333331,-160.95407697382342,-167.63207697382342,-95.4,160.95407697382342,167.63207697382342,95.4,1.0,0.07,167.63207697382342,0.0
T0042,1.6324583333333331,-160.95407697382342,-167.63207697382342,-95.4,160.95407697382342,167.63207697382342,95.4,1.0,0.07,167.63207697382342,0.0
T0043,1.6324583333333331,-160.95407697382342,-167.63207697382342,-95.4,160.95407697382342,167.63207697382342,95.4,1.0,0.07,167.63207697382342,0.0
T0044,1.6324583333333331,-157.10000180036832,-163.0269018003683,-84.67,157.10000180036832,163.0269018003683,84.67,1.0,0.07,163.0269018003683,0.0
T0045,1.6324583333333331,-150.93994688659805,-155.66634688659806,-67.52,150.93994688659805,155.66634688659806,67.52,1.0,0.07,155.66634688659806,0.0
T0046,1.6324583333333331,-148.08081935810762,-152.2500193581076,-59.559999999999995,148.08081935810762,152.2500193581076,59.559999999999995,1.0,0.07,152.2500193581076,0.0
T0047,1.6324583333333331,-148.12751365191463,-152.30581365191463,-59.69,148.12751365191463,152.30581365191463,59.69,1.0,0.07,152.30581365191463,0.0
T0048,1.6324583333333331,-143.32877699605626,-146.57187699605626,-46.33,143.32877699605626,146.57187699605626,46.33,1.0,0.07,146.57187699605626,0.0
T0049,1.6324583333333331,-136.24201994365473,-138.10401994365472,-26.6,136.24201994365473,138.10401994365472,26.6,1.0,0.07,138.10401994365472,0.0
