t,dual_CO2_Liq,p_CO2_Liq,dual_Electricity,p_Electricity,comp_in_CO2_Liq,comp_in_Electricity,comp_out_CO2_Comp,wedge_0.07_p_el,store_volume,store_charge_Fuelusetotal,store_discharge,dual_storage_balance_lambda,dual_soc_max_mu,dual_terminal_soc_nu,comp_on,store_charge_on,store_discharge_on,any_activity,idle_but_priced
T4140,-254.49447937298152,254.49447937298152,-268.9,268.9,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.823,36.58806666666671,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4141,-254.49447937298152,254.49447937298152,-257.86,257.86,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.050200000000004,36.588566666666715,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4142,-254.49447937298152,254.49447937298152,-257.86,257.86,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.050200000000004,36.58906666666672,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4143,-254.49447937298152,254.49447937298152,-258.12,258.12,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.0684,36.58956666666672,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4144,-254.49447937298152,254.49447937298152,-284.1,284.1,1.6324583333333331,0.11427208333333333,1.6324583333333331,19.887000000000004,36.59006666666672,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4145,-254.49447937298152,254.49447937298152,-331.47,331.47,0.6529833333333334,0.04570883333333334,0.6529833333333334,23.202900000000003,35.93708333333339,0.0,0.6529833333333334,254.49447937298152,0.0,-183.44443544032853,True,False,True,True,False
T4146,-254.49447937298152,254.49447937298152,-398.36,398.36,0.0,0.0,0.0,27.885200000000005,35.93708333333339,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4147,-254.49447937298152,254.49447937298152,-491.04,491.04,0.0,0.0,0.0,34.372800000000005,35.93708333333339,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4148,-254.49447937298152,254.49447937298152,-316.23,316.23,0.0,0.0,0.0,22.136100000000003,35.93708333333339,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4149,-254.49447937298152,254.49447937298152,-399.3,399.3,0.0,0.0,0.0,27.951000000000004,35.93708333333339,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4150,-254.49447937298152,254.49447937298152,-374.55,374.55,0.0,0.0,0.0,26.218500000000002,35.93708333333339,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4151,-254.49447937298152,254.49447937298152,-312.97999999999996,312.97999999999996,0.6529833333333334,0.04570883333333334,0.6529833333333334,21.9086,36.917058333333394,0.9799749999999997,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
